,location,total_sqft,bath,price,BHK
10546,others,1092.0,2.0,49.0,2
10547,others,827.0,2.0,34.0,2
10548,others,650.0,1.0,40.0,2
10549,others,800.0,2.0,32.0,2
10550,others,1415.0,2.0,65.0,3
10551,others,883.0,2.0,37.01,2
10552,others,2082.0,3.0,104.0,3
10553,others,800.0,5.0,95.5,4
10554,others,1200.0,2.0,73.2,2
10555,others,1055.0,2.0,43.0,2
10556,others,1839.0,3.0,160.0,3
10557,others,2760.0,5.0,140.0,5
10558,others,993.0,2.0,42.0,2
10559,others,825.0,2.0,32.0,2
10560,others,925.0,2.0,100.0,2
10561,others,650.0,1.0,50.0,1
10562,others,2260.0,3.0,90.0,2
10563,others,720.0,1.0,32.39,1
10564,others,550.0,1.0,20.0,2
10565,others,1685.0,4.0,185.0,3
10566,others,2400.0,5.0,75.0,6
10567,others,2100.0,3.0,125.0,3
10568,others,1000.0,2.0,42.0,2
10569,others,1400.0,3.0,81.0,3
10570,others,1070.0,2.0,87.0,2
10571,others,1536.0,3.0,107.0,3
10572,others,1600.0,3.0,130.0,3
10573,others,1200.0,2.0,85.0,2
10574,others,1296.0,2.0,70.0,2
10575,others,1125.0,2.0,55.0,2
10576,others,1194.0,2.0,51.0,2
10577,others,2250.0,5.0,240.0,5
10578,others,3000.0,8.0,150.0,8
10579,others,1070.0,2.0,49.0,2
10580,others,3000.0,4.0,170.0,5
10581,others,2200.0,3.0,225.0,4
10582,others,1300.0,2.0,63.0,2
10583,others,910.0,2.0,36.0,2
10584,others,4000.0,4.0,240.0,5
10585,others,1005.0,2.0,55.0,2
10586,others,1626.6,3.0,133.0,3
10587,others,1007.0,2.0,48.0,2
10588,others,1050.0,6.0,74.0,4
10589,others,1100.0,2.0,60.0,2
10590,others,1348.0,2.0,100.0,2
10591,others,1298.0,2.0,65.0,2
10592,others,1350.0,4.0,175.0,4
10593,others,1200.0,5.0,138.0,5
10594,others,840.0,2.0,35.0,3
10595,others,1312.0,2.0,56.5,3
10596,others,760.0,2.0,38.5,2
10597,others,1500.0,3.0,162.0,4
10598,others,1182.0,2.0,60.1,3
10599,others,1053.0,2.0,46.29,2
10600,others,1035.0,2.0,52.79,2
10601,others,1210.0,2.0,65.0,3
10602,others,1900.0,2.0,65.0,3
10603,others,1410.0,3.0,90.0,3
10604,others,1469.0,2.0,99.14,2
10605,others,1460.0,2.0,87.0,3
10606,others,1260.0,2.0,85.05,3
10607,others,3000.0,3.0,265.0,3
10608,others,1362.0,3.0,62.63,3
10609,others,1200.0,2.0,120.0,3
10610,others,1250.0,2.0,65.0,2
10611,others,1800.0,3.0,150.0,3
10612,others,1000.0,2.0,35.0,2
10613,others,2507.0,4.0,155.0,4
10614,others,1120.0,2.0,39.29,2
10615,others,967.0,2.0,47.8,2
10616,others,1798.0,3.0,73.0,3
10617,others,2098.0,3.0,210.0,3
10618,others,2400.0,3.0,270.0,3
10619,others,1800.0,3.0,192.0,3
10620,others,1700.0,3.0,120.0,3
10621,others,2000.0,3.0,85.0,3
10622,others,509.0,1.0,20.0,1
10623,others,3535.0,4.0,215.0,4
10624,others,1800.0,3.0,82.0,4
10625,others,1397.0,2.0,52.0,3
10626,others,2350.0,5.0,325.0,5
10627,others,2050.0,3.0,135.0,3
10628,others,2100.0,1.0,200.0,2
10629,others,1276.0,2.0,146.0,2
10630,others,1339.0,2.0,53.56,2
10631,others,1305.0,2.0,52.0,2
10632,others,1200.0,2.0,40.0,2
10633,others,1600.0,3.0,100.0,3
10634,others,2100.0,3.0,280.0,4
10635,others,1945.0,3.0,115.0,3
10636,others,2300.0,2.0,69.0,3
10637,others,1235.0,2.0,52.76,2
10638,others,2100.0,3.0,270.0,3
10639,others,850.0,2.0,42.5,2
10640,others,1060.0,2.0,52.0,2
10641,others,1037.0,2.0,36.28,2
10642,others,1150.0,2.0,39.0,2
10643,others,1184.0,2.0,62.0,2
10644,others,3500.0,4.0,320.0,4
10645,others,1545.0,3.0,65.0,3
10646,others,1515.0,2.0,135.0,3
10647,others,1540.0,3.0,150.0,3
10648,others,3200.0,4.0,270.0,4
10649,others,1050.0,2.0,45.0,2
10650,others,1165.0,2.0,65.0,2
10651,others,600.0,4.0,65.0,4
10652,others,1200.0,1.0,42.0,2
10653,others,900.0,3.0,75.0,3
10654,others,3800.0,5.0,170.0,4
10655,others,1810.0,2.0,65.0,2
10656,others,1300.0,2.0,58.0,2
10657,others,1350.0,2.0,68.0,2
10658,others,3000.0,6.0,180.0,7
10659,others,1645.0,3.0,87.0,3
10660,others,2700.0,7.0,110.0,6
10661,others,1305.0,2.0,45.68,3
10662,others,1268.0,2.0,58.0,2
10663,others,1255.0,2.0,65.0,2
10664,others,1362.0,3.0,62.63,3
10665,others,800.0,1.0,95.0,2
10666,others,1650.0,2.0,140.0,4
10667,others,950.0,2.0,45.0,2
10668,others,1068.0,2.0,43.0,2
10669,others,1010.0,2.0,41.0,2
10670,others,1451.0,3.0,68.0,3
10671,others,4395.0,3.0,240.0,3
10672,others,1340.0,2.0,42.0,3
10673,others,1100.0,2.0,38.5,2
10674,others,1700.0,3.0,71.0,3
10675,others,1936.0,3.0,139.0,3
10676,others,1269.0,2.0,63.0,3
10677,others,935.0,2.0,40.0,2
10678,others,1220.0,2.0,65.0,2
10679,others,1400.0,2.0,40.43,3
10680,others,1200.0,1.0,65.0,1
10681,others,1800.0,3.0,95.0,3
10682,others,2045.0,3.0,108.0,3
10683,others,1268.0,2.0,56.0,2
10684,others,883.0,2.0,39.0,2
10685,others,1410.0,2.0,54.0,3
10686,others,1310.0,2.0,88.0,2
10687,others,1600.0,3.0,90.0,3
10688,others,1250.0,2.0,55.0,2
10689,others,2000.0,5.0,240.0,5
10690,others,7200.0,10.0,200.0,10
10691,others,972.0,2.0,43.0,2
10692,others,4500.0,4.0,345.0,4
10693,others,3155.0,4.0,316.0,3
10694,others,1200.0,2.0,54.0,2
10695,others,1441.0,2.0,115.0,2
10696,others,1300.0,6.0,150.0,6
10697,others,1370.07,3.0,65.0,3
10698,others,900.0,2.0,40.0,2
10699,others,418.0,1.0,17.0,1
10700,others,1200.0,3.0,80.0,3
10701,others,1200.0,2.0,43.0,2
10702,others,1500.0,2.0,200.0,3
10703,others,675.0,2.0,13.5,2
10704,others,782.0,4.0,85.0,6
10705,others,1011.0,2.0,59.0,2
10706,others,1126.0,2.0,36.0,2
10707,others,940.0,4.0,45.0,4
10708,others,2400.0,8.0,250.0,8
10709,others,610.0,1.0,28.0,1
10710,others,1300.0,3.0,77.99,3
10711,others,2400.0,7.0,107.0,6
10712,others,2500.0,3.0,65.0,4
10713,others,1864.0,3.0,120.0,3
10714,others,950.0,2.0,57.0,2
10715,others,1735.0,3.0,70.0,3
10716,others,985.0,2.0,45.0,2
10717,others,1100.0,2.0,62.0,2
10718,others,1530.0,3.0,87.0,4
10719,others,1200.0,4.0,165.0,4
10720,others,1250.0,2.0,78.0,2
10721,others,2400.0,3.0,108.0,4
10722,others,600.0,6.0,80.0,6
10723,others,1200.0,2.0,90.0,3
10724,others,1392.0,3.0,69.46,3
10725,others,1200.0,3.0,65.0,5
10726,others,3600.0,6.0,170.0,6
10727,others,1279.0,2.0,100.0,2
10728,others,1256.0,2.0,60.0,2
10729,others,1350.0,3.0,65.0,3
10730,others,1525.0,3.0,68.63,3
10731,others,1777.26,3.0,92.0,3
10732,others,900.0,2.0,25.0,2
10733,others,1200.0,2.0,35.0,4
10734,others,1185.0,2.0,42.66,2
10735,others,1000.0,2.0,50.0,2
10736,others,3600.0,4.0,300.0,4
10737,others,3730.0,6.0,430.0,4
10738,others,1600.0,4.0,120.0,3
10739,others,1120.0,2.0,60.0,2
10740,others,5100.0,7.0,225.0,6
10741,others,740.0,1.0,23.65,1
10742,others,1588.0,2.0,90.0,3
10743,others,1308.0,2.0,86.0,2
10744,others,2170.0,3.0,265.0,4
10745,others,1247.0,2.0,58.56,2
10746,others,1100.0,2.0,55.0,2
10747,others,935.0,2.0,78.0,2
10748,others,1000.0,2.0,45.0,2
10749,others,2325.0,4.0,120.0,4
10750,others,1347.0,2.0,55.0,3
10751,others,1225.0,2.0,71.05,2
10752,others,4000.0,7.0,90.0,7
10753,others,1200.0,3.0,78.0,2
10754,others,2180.0,3.0,273.0,3
10755,others,7000.0,8.0,450.0,4
10756,others,985.0,2.0,38.92,2
10757,others,1339.0,2.0,55.0,2
10758,others,1449.0,3.0,72.0,3
10759,others,1100.0,2.0,38.68,2
10760,others,1003.0,2.0,28.095,2
10761,others,2700.0,3.0,200.0,3
10762,others,1100.0,2.0,55.0,2
10763,others,3300.0,8.0,310.0,8
10764,others,2000.0,4.0,65.0,5
10765,others,1300.0,2.0,95.0,2
10766,others,1350.0,2.0,89.5,2
10767,others,883.0,2.0,45.0,2
10768,others,3381.0,6.0,225.0,6
10769,others,1166.0,6.0,135.0,6
10770,others,2312.0,3.0,156.0,3
10771,others,1175.0,2.0,70.0,2
10772,others,1145.0,2.0,51.0,2
10773,others,2150.0,3.0,240.0,3
10774,others,1335.0,2.0,73.43,3
10775,others,1460.0,2.0,90.0,3
10776,others,1690.0,3.0,50.0,3
10777,others,1386.0,3.0,93.0,4
10778,others,1090.0,2.0,32.0,2
10779,others,1095.0,2.0,85.41,2
10780,others,2400.0,2.0,50.0,3
10781,others,1776.0,3.0,124.0,3
10782,others,1650.0,3.0,95.0,3
10783,others,1559.0,3.0,62.0,3
10784,others,6652.0,6.0,510.0,4
10785,others,2940.0,6.0,201.0,4
10786,others,1400.0,2.0,42.0,3
10787,others,1060.0,2.0,52.0,2
10788,others,2500.0,2.0,300.0,3
10789,others,900.0,2.0,27.0,2
10790,others,1643.0,2.0,70.0,3
10791,others,1500.0,2.0,120.0,3
10792,others,1200.0,4.0,160.0,5
10793,others,1700.0,3.0,55.0,4
10794,others,3800.0,6.0,175.0,6
10795,others,3150.0,4.0,180.0,4
10796,others,1200.0,1.0,39.82,1
10797,others,3520.0,6.0,460.0,5
10798,others,1330.0,2.0,68.0,3
10799,others,1540.0,2.0,70.0,3
10800,others,927.0,2.0,37.0,2
10801,others,1500.0,3.0,61.52,3
10802,others,1200.0,3.0,68.0,3
10803,others,760.0,2.0,37.49,2
10804,others,3800.0,6.0,390.0,6
10805,others,1242.0,3.0,51.0,3
10806,others,410.0,1.0,48.0,1
10807,others,1717.0,3.0,200.0,3
10808,others,880.0,1.0,90.0,2
10809,others,1200.0,6.0,95.0,6
10810,others,1250.0,3.0,42.0,3
10811,others,1776.0,3.0,150.0,3
10812,others,1293.0,2.0,80.0,2
10813,others,1280.0,2.0,68.48,2
10814,others,1200.0,2.0,46.17,2
10815,others,1065.0,3.0,72.0,3
10816,others,1814.0,3.0,129.0,3
10817,others,3200.0,4.0,140.0,3
10818,others,1250.0,2.0,77.13,3
10819,others,1475.0,3.0,75.0,3
10820,others,2100.0,3.0,210.0,4
10821,others,2700.0,3.0,75.0,4
10822,others,1330.0,3.0,65.0,3
10823,others,905.0,2.0,35.0,2
10824,others,1333.0,2.0,78.56,2
10825,others,1065.0,2.0,45.0,2
10826,others,7000.0,6.0,560.0,6
10827,others,1525.0,3.0,65.0,3
10828,others,1080.0,2.0,67.0,2
10829,others,1220.0,2.0,72.0,2
10830,others,1500.0,2.0,60.0,2
10831,others,2500.0,4.0,65.0,3
10832,others,1884.0,3.0,95.0,3
10833,others,1100.0,2.0,75.0,2
10834,others,1200.0,8.0,145.0,8
10835,others,1192.0,2.0,75.0,2
10836,others,2500.0,3.0,250.0,3
10837,others,1350.0,2.0,90.0,2
10838,others,4800.0,5.0,350.0,4
10839,others,1700.0,3.0,74.0,3
10840,others,1200.0,3.0,110.0,3
10841,others,705.0,1.0,65.0,1
10842,others,1220.0,2.0,62.0,2
10843,others,1400.0,3.0,75.0,3
10844,others,1495.0,2.0,63.0,3
10845,others,2000.0,2.0,275.0,3
10846,others,996.0,2.0,36.5,2
10847,others,1250.0,2.0,75.0,2
10848,others,1230.0,2.0,50.0,2
10849,others,1275.0,2.0,59.0,2
10850,others,1040.0,2.0,36.4,2
10851,others,3150.0,5.0,212.0,4
10852,others,1960.0,3.0,165.0,3
10853,others,648.0,1.0,40.0,1
10854,others,1100.0,2.0,90.0,2
10855,others,1320.0,2.0,58.0,3
10856,others,1200.0,5.0,150.0,4
10857,others,1125.0,3.0,126.0,4
10858,others,1480.0,3.0,75.48,3
10859,others,500.0,1.0,13.0,1
10860,others,2400.0,4.0,325.0,5
10861,others,1200.0,4.0,125.0,4
10862,others,1128.0,2.0,48.4,2
10863,others,1180.0,2.0,65.0,2
10864,others,1200.0,2.0,60.0,2
10865,others,1250.0,3.0,39.5,3
10866,others,1000.0,2.0,45.0,2
10867,others,600.0,3.0,82.0,4
10868,others,975.0,2.0,55.0,2
10869,others,1190.0,2.0,42.0,2
10870,others,1235.0,2.0,44.5,2
10871,others,1275.0,2.0,55.0,2
10872,others,1115.0,2.0,115.0,2
10873,others,1105.0,2.0,30.0,2
10874,others,1080.0,2.0,38.0,2
10875,others,1600.0,4.0,200.0,4
10876,others,1731.0,3.0,64.11,3
10877,others,1035.0,2.0,90.0,2
10878,others,1145.0,2.0,68.5,2
10879,others,560.0,2.0,22.0,2
10880,others,1170.0,2.0,39.0,2
10881,others,1070.0,2.0,50.0,2
10882,others,1532.0,3.0,59.75,3
10883,others,1150.0,2.0,46.0,2
10884,others,1350.0,3.0,80.99,3
10885,others,4040.0,4.0,500.0,4
10886,others,650.0,2.0,45.0,2
10887,others,4000.0,5.0,425.0,5
10888,others,1495.0,3.0,90.0,3
10889,others,1053.0,2.0,51.0,2
10890,others,2406.0,5.0,289.0,3
10891,others,1250.0,3.0,39.0,3
10892,others,1200.0,2.0,75.0,4
10893,others,1670.0,3.0,59.0,3
10894,others,1000.0,2.0,60.0,2
10895,others,830.0,2.0,26.0,2
10896,others,2750.0,6.0,200.0,6
10897,others,1760.0,3.0,185.0,3
10898,others,883.0,2.0,49.0,2
10899,others,660.0,2.0,76.0,2
10900,others,1470.0,2.0,60.0,3
10901,others,1275.0,2.0,76.0,2
10902,others,1602.0,3.0,56.0,3
10903,others,793.0,1.0,40.0,1
10904,others,675.0,1.0,35.0,1
10905,others,3250.0,4.0,136.0,4
10906,others,1035.0,2.0,42.5,2
10907,others,1100.0,2.0,38.0,2
10908,others,1555.0,3.0,73.0,3
10909,others,1025.0,2.0,42.0,2
10910,others,1630.0,2.0,130.0,3
10911,others,900.0,2.0,44.5,2
10912,others,1563.0,3.0,63.0,3
10913,others,1344.0,4.0,84.0,4
10914,others,3000.0,3.0,400.0,3
10915,others,1200.0,2.0,70.0,2
10916,others,1270.0,2.0,50.79,3
10917,others,1356.0,5.0,139.0,5
10918,others,485.0,1.0,19.5,1
10919,others,1200.0,2.0,82.0,2
10920,others,1419.0,3.0,85.0,3
10921,others,1195.0,2.0,42.4,2
10922,others,2020.0,3.0,270.0,3
10923,others,1200.0,3.0,149.0,3
10924,others,850.0,1.0,50.0,1
10925,others,1165.0,2.0,59.8,2
10926,others,933.0,2.0,55.0,2
10927,others,1125.0,2.0,65.0,2
10928,others,865.0,2.0,33.0,2
10929,others,8840.0,2.0,300.0,2
10930,others,1145.0,2.0,60.0,3
10931,others,2000.0,3.0,90.0,3
10932,others,1250.0,3.0,39.5,3
10933,others,823.0,2.0,80.0,2
10934,others,1140.0,2.0,78.0,2
10935,others,1025.0,2.0,48.0,2
10936,others,1411.0,2.0,60.0,3
10937,others,1320.0,2.0,50.0,2
10938,others,1200.0,4.0,105.0,4
10939,others,1750.0,3.0,120.0,3
10940,others,960.0,5.0,130.0,9
10941,others,1684.0,3.0,120.0,3
10942,others,1464.0,3.0,56.0,3
10943,others,750.0,2.0,40.0,2
10944,others,2800.0,5.0,95.0,7
10945,others,1850.0,3.0,180.0,3
10946,others,1300.0,3.0,46.0,3
10947,others,2150.0,3.0,170.0,3
10948,others,5100.0,5.0,300.0,6
10949,others,815.0,2.0,40.0,2
10950,others,5667.0,5.0,300.0,4
10951,others,2200.0,2.0,190.0,3
10952,others,970.0,6.0,105.0,6
10953,others,1368.0,2.0,87.0,2
10954,others,1270.0,2.0,42.0,2
10955,others,1507.0,3.0,80.0,3
10956,others,1160.0,2.0,57.0,2
10957,others,1200.0,3.0,70.0,3
10958,others,960.0,2.0,50.0,2
10959,others,1021.0,2.0,46.0,2
10960,others,1175.0,2.0,83.0,2
10961,others,6729.0,4.0,900.0,3
10962,others,1050.0,2.0,59.0,2
10963,others,1200.0,4.0,99.0,5
10964,others,2400.0,3.0,200.0,4
10965,others,1200.0,2.0,57.9,3
10966,others,2710.0,3.0,177.0,3
10967,others,1150.0,2.0,57.0,2
10968,others,1200.0,2.0,110.0,3
10969,others,2000.0,3.0,85.0,3
10970,others,893.0,2.0,34.5,2
10971,others,800.0,2.0,60.0,3
10972,others,1400.0,3.0,98.0,3
10973,others,1344.0,2.0,56.0,3
10974,others,1138.0,2.0,32.0,2
10975,others,1495.0,2.0,70.0,3
10976,others,1610.0,2.0,119.0,3
10977,others,1050.0,2.0,55.0,2
10978,others,1410.0,2.0,43.71,3
10979,others,1052.0,2.0,52.0,2
10980,others,1000.0,2.0,45.0,2
10981,others,2240.0,3.0,300.0,3
10982,others,1318.0,3.0,56.0,3
10983,others,800.0,2.0,33.0,2
10984,others,1300.0,3.0,42.25,3
10985,others,1300.0,2.0,60.0,3
10986,others,1010.0,2.0,52.0,2
10987,others,2500.0,4.0,170.0,4
10988,others,1520.0,3.0,165.0,3
10989,others,1050.0,2.0,45.0,2
10990,others,1567.0,2.0,62.0,3
10991,others,600.0,4.0,70.0,4
10992,others,966.0,2.0,58.0,2
10993,others,2360.0,3.0,185.0,4
10994,others,1760.0,3.0,90.0,3
10995,others,1590.0,2.0,102.0,2
10996,others,1100.0,2.0,58.5,2
10997,others,1200.0,6.0,140.0,5
10998,others,1260.0,2.0,85.5,2
10999,others,1200.0,6.0,110.0,5
11000,others,1236.0,2.0,50.0,2
11001,others,2000.0,3.0,85.0,3
11002,others,772.0,5.0,60.0,8
11003,others,600.0,4.0,70.0,2
11004,others,800.0,1.0,45.0,2
11005,others,1200.0,4.0,120.0,4
11006,others,1892.0,3.0,200.0,3
11007,others,1095.0,2.0,39.0,2
11008,others,1050.0,2.0,65.0,2
11009,others,1194.0,2.0,46.0,2
11010,others,2400.0,2.0,125.0,2
11011,others,1065.0,2.0,33.75,2
11012,others,750.0,4.0,90.0,4
11013,others,1194.0,2.0,47.0,2
11014,others,1200.0,3.0,56.53,3
11015,others,1681.0,3.0,69.0,3
11016,others,1885.0,3.0,85.52,3
11017,others,1357.0,2.0,59.0,3
11018,others,1600.0,3.0,185.0,4
11019,others,1625.0,3.0,92.0,3
11020,others,2200.0,4.0,150.0,3
11021,others,1080.0,2.0,38.0,2
11022,others,2300.0,3.0,250.0,3
11023,others,2100.0,3.0,145.0,5
11024,others,1269.0,2.0,97.0,2
11025,others,1196.0,2.0,56.81,2
11026,others,1194.0,2.0,47.0,2
11027,others,1025.0,2.0,39.98,2
11028,others,1067.0,2.0,38.0,2
11029,others,1524.0,2.0,72.0,3
11030,others,2236.0,4.0,153.0,4
11031,others,2955.0,3.0,235.0,3
11032,others,1410.0,2.0,45.12,3
11033,others,1270.0,2.0,95.25,3
11034,others,1353.0,2.0,110.0,3
11035,others,1200.0,2.0,68.0,2
11036,others,1250.0,2.0,70.0,3
11037,others,1950.2,3.0,261.0,3
11038,others,1040.0,2.0,68.0,2
11039,others,2171.66,3.0,298.0,3
11040,others,900.0,2.0,40.0,2
11041,others,1105.0,2.0,57.0,2
11042,others,708.0,1.0,41.0,1
11043,others,1600.0,3.0,100.0,3
11044,others,540.0,1.0,22.0,1
11045,others,1200.0,2.0,42.0,2
11046,others,1950.2,3.0,193.0,3
11047,others,1125.0,2.0,55.0,2
11048,others,1563.0,2.0,52.0,3
11049,others,1270.0,2.0,50.79,3
11050,others,1457.0,2.0,60.0,2
11051,others,1100.0,2.0,76.3,3
11052,others,1013.0,2.0,60.0,2
11053,others,2100.0,3.0,220.0,3
11054,others,1600.0,3.0,77.0,3
11055,others,1190.0,2.0,48.0,2
11056,others,1625.0,3.0,95.0,3
11057,others,1210.0,2.0,53.0,2
11058,others,1500.0,2.0,91.0,2
11059,others,1300.0,2.0,90.0,2
11060,others,1600.0,5.0,140.0,5
11061,others,1160.0,2.0,55.0,2
11062,others,930.0,1.0,55.0,2
11063,others,920.0,2.0,41.5,2
11064,others,1150.0,8.0,70.0,8
11065,others,1053.0,2.0,44.0,2
11066,others,1325.0,2.0,56.0,3
11067,others,1169.0,2.0,50.11,2
11068,others,1274.0,2.0,90.0,2
11069,others,2400.0,3.0,185.0,4
11070,others,1070.0,2.0,38.0,2
11071,others,1427.0,2.0,85.0,3
11072,others,2031.0,2.0,200.0,2
11073,others,2000.0,3.0,180.0,4
11074,others,1062.0,2.0,50.0,2
11075,others,700.0,1.0,25.5,1
11076,others,2153.0,4.0,120.0,3
11077,others,1200.0,3.0,120.0,3
11078,others,2135.0,3.0,170.0,3
11079,others,1350.0,2.0,47.25,3
11080,others,1068.0,2.0,48.0,2
11081,others,1200.0,2.0,115.0,2
11082,others,1450.0,3.0,65.0,3
11083,others,1672.0,3.0,190.0,4
11084,others,1500.0,2.0,70.0,3
11085,others,1650.0,6.0,200.0,5
11086,others,2000.0,3.0,200.0,3
11087,others,1150.0,2.0,90.0,2
11088,others,595.0,1.0,40.0,1
11089,others,3750.0,4.0,190.0,4
11090,others,2700.0,5.0,95.75,4
11091,others,5480.0,4.0,400.0,3
11092,others,1500.0,3.0,75.0,3
11093,others,850.0,2.0,25.4,2
11094,others,654.0,1.0,49.0,1
11095,others,1650.0,3.0,180.0,3
11096,others,5656.0,5.0,499.0,3
11097,others,1300.0,2.0,33.0,2
11098,others,950.0,2.0,60.0,2
11099,others,1250.0,3.0,54.0,3
11100,others,1072.0,2.0,42.87,2
11101,others,1425.0,2.0,65.0,3
11102,others,1390.0,2.0,69.49,3
11103,others,866.0,2.0,32.0,2
11104,others,1360.0,2.0,45.0,3
11105,others,1200.0,1.0,50.0,2
11106,others,3700.0,4.0,400.0,4
11107,others,1154.0,2.0,51.8,2
11108,others,1625.0,3.0,150.0,3
11109,others,1300.0,3.0,65.0,2
11110,others,1150.0,2.0,47.0,2
11111,others,1350.0,2.0,47.0,3
11112,others,950.0,2.0,56.0,2
11113,others,1515.0,3.0,80.5,3
11114,others,1100.0,2.0,30.0,2
11115,others,1250.0,2.0,65.0,2
11116,others,1200.0,2.0,120.0,2
11117,others,1200.0,4.0,100.0,4
11118,others,1115.0,3.0,39.14,3
11119,others,1470.0,2.0,99.0,3
11120,others,1550.0,2.0,70.0,3
11121,others,2505.0,3.0,165.0,3
11122,others,1410.0,2.0,54.0,3
11123,others,1705.0,2.0,86.96,3
11124,others,1194.0,2.0,46.0,2
11125,others,605.0,1.0,30.24,1
11126,others,1410.0,2.0,70.385,3
11127,others,3206.0,5.0,270.0,4
11128,others,1021.0,2.0,45.9,2
11129,others,1894.0,4.0,114.0,3
11130,others,1231.0,2.0,66.0,2
11131,others,1650.0,3.0,135.0,3
11132,others,750.0,3.0,88.0,5
11133,others,1443.0,2.0,70.0,3
11134,others,925.0,2.0,68.0,2
11135,others,1190.0,2.0,46.41,2
11136,others,350.0,3.0,45.0,4
11137,others,875.0,3.0,115.0,3
11138,others,1750.0,3.0,100.0,3
11139,others,747.0,1.0,27.0,1
11140,others,1113.0,2.0,52.0,2
11141,others,1738.0,3.0,110.0,3
11142,others,1194.0,2.0,46.0,2
11143,others,3500.0,6.0,115.0,6
11144,others,3408.0,5.0,145.0,4
11145,others,1150.0,2.0,70.0,2
11146,others,900.0,2.0,27.0,2
11147,others,2240.0,4.0,160.0,4
11148,others,1000.0,4.0,80.0,5
11149,others,1129.0,2.0,50.0,2
11150,others,1876.0,3.0,150.0,3
11151,others,1720.0,3.0,95.0,3
11152,others,1200.0,4.0,80.0,4
11153,others,500.0,1.0,51.0,1
11154,others,1200.0,5.0,85.0,5
11155,others,850.0,2.0,45.0,2
11156,others,1020.0,2.0,52.0,2
11157,others,1832.0,3.0,160.0,3
11158,others,1423.0,2.0,85.0,3
11159,others,760.0,4.0,95.0,3
11160,others,1160.0,2.0,44.08,2
11161,others,1005.0,2.0,40.0,2
11162,others,950.0,2.0,30.0,2
11163,others,1290.0,2.0,71.95,2
11164,others,1650.0,3.0,140.0,3
11165,others,1200.0,2.0,47.0,2
11166,others,1220.0,2.0,52.0,2
11167,others,3150.0,4.0,150.0,4
11168,others,2000.0,5.0,75.0,5
11169,others,1250.0,2.0,68.75,2
11170,others,2559.0,1.0,55.0,1
11171,others,1200.0,2.0,33.0,2
11172,others,1140.0,2.0,43.0,2
11173,others,720.0,1.0,28.0,1
11174,others,1100.0,2.0,90.0,2
11175,others,1162.0,2.0,98.77,2
11176,others,1200.0,5.0,130.0,5
11177,others,1220.0,2.0,60.0,2
11178,others,1500.0,3.0,50.0,3
11179,others,5000.0,5.0,250.0,4
11180,others,1120.0,2.0,42.5,2
11181,others,600.0,1.0,22.8,1
11182,others,540.0,1.0,24.0,1
11183,others,1484.0,3.0,75.0,3
11184,others,620.0,2.0,23.0,2
11185,others,1650.0,3.0,78.0,3
11186,others,1250.0,3.0,44.0,3
11187,others,2072.0,3.0,108.0,3
11188,others,883.0,2.0,39.0,2
11189,others,1154.0,2.0,57.0,2
11190,others,1057.0,2.0,42.0,2
11191,others,1200.0,4.0,85.0,4
11192,others,1500.0,7.0,130.0,7
11193,others,980.0,2.0,35.0,2
11194,others,1270.0,2.0,35.56,3
11195,others,2400.0,3.0,185.0,3
11196,others,1875.0,5.0,192.0,7
11197,others,4000.0,8.0,160.0,8
11198,others,1442.0,3.0,80.0,3
11199,others,497.0,1.0,20.0,2
11200,others,1432.0,3.0,79.0,3
11201,others,1160.0,2.0,49.0,2
11202,others,1768.0,3.0,81.31,3
11203,others,1500.0,3.0,90.0,3
11204,others,3500.0,3.0,425.0,4
11205,others,1550.0,3.0,50.0,3
11206,others,2340.0,5.0,160.0,4
11207,others,2024.0,3.0,103.0,3
11208,others,3100.0,5.0,425.0,4
11209,others,1082.0,2.0,55.0,3
11210,others,1100.0,2.0,45.0,3
11211,others,1260.0,2.0,55.0,2
11212,others,1200.0,4.0,110.0,4
11213,others,1855.0,3.0,96.0,3
11214,others,4800.0,3.0,200.0,4
11215,others,1280.0,2.0,88.0,2
11216,others,1175.0,2.0,75.0,2
11217,others,600.0,1.0,24.0,1
11218,others,1770.0,3.0,99.0,3
11219,others,1800.0,3.0,130.0,3
11220,others,1097.0,2.0,49.0,2
11221,others,1375.0,2.0,45.0,2
11222,others,1200.0,6.0,85.0,6
11223,others,1570.0,2.0,95.0,3
11224,others,2250.0,3.0,180.0,3
11225,others,1270.0,2.0,172.0,2
11226,others,1145.0,2.0,44.0,2
11227,others,1320.0,2.0,46.0,3
11228,others,2700.0,5.0,150.0,5
11229,others,3210.0,1.0,353.0,5
11230,others,1584.0,3.0,101.0,3
11231,others,1555.0,3.0,52.0,3
11232,others,1165.0,2.0,45.0,2
11233,others,600.0,4.0,70.0,3
11234,others,1340.0,2.0,47.0,3
11235,others,1210.0,2.0,60.0,2
11236,others,1684.0,3.0,86.0,3
11237,others,1686.0,3.0,77.0,3
11238,others,1654.0,3.0,82.0,3
11239,others,1989.0,4.0,155.0,3
11240,others,754.0,2.0,69.99,2
11241,others,1200.0,2.0,50.0,2
11242,others,1030.0,2.0,50.36,2
